,User,Tweets,Country,category,likes,date
2358,narendramodi,last days mannkibaat quiz leftdo take part already relive spectacular journey last 99 episodes inspiring collective efforts highlighted,India,Society & Culture,28502,2022-03-18 16:34:58+00:00
2359,narendramodi,must memorable experience would urge others particularly youth india visit border villages would acquaint youth different cultures give opportunity experience hospitality living,India,Society & Culture,28406,2022-03-15 11:32:50+00:00
2360,narendramodi,development works improve quality life people living remote parts arunachal pradesh,India,Health,28178,2022-03-15 07:28:28+00:00
2362,narendramodi,birth anniversary bow mahatma phule recall towering contribution social justice empowering downtrodden thoughts give hope strength millions,India,Society & Culture,28131,2022-03-15 07:27:38+00:00
2363,narendramodi,interesting thread tackling menace malnutrition awareness mass participation,India,Health,27906,2022-03-14 12:56:59+00:00
2365,narendramodi,wonderful,India,Health,27458,2022-03-14 12:55:51+00:00
2366,narendramodi,yes pictures yesterday amazing experience,India,Society & Culture,26944,2022-03-12 13:03:21+00:00
2367,narendramodi,spectacular welcome salem enthusiasm common different places vande bharat express reaches showing deep pride among people india,India,Society & Culture,26672,2022-03-11 18:01:12+00:00
2368,narendramodi,yes special indeed,India,Society & Culture,26023,2022-03-10 17:25:21+00:00
2369,narendramodi,good indias floral faunal diversity incredible hope people get opportunity discover,India,Society & Culture,25985,2022-03-10 14:41:35+00:00
2370,narendramodi,birthday greetings union minister shri narayan rane ji rising grassroots made mark popular leader administrator making numerous efforts vibrant msme sector praying long healthy life menarayanrane,India,Politics & Government,25948,2022-03-10 10:03:36+00:00
2371,narendramodi,easter celebrations delhi,India,Society & Culture,25377,2022-03-10 10:02:44+00:00
2372,narendramodi,pictures sacred heart cathedral delhi easter may day happiness harmony society,India,Society & Culture,25300,2022-03-09 14:32:54+00:00
2373,narendramodi,today special occasion easter opportunity visit sacred heart cathedral delhi also met spiritual leaders christian community glimpses,India,Society & Culture,25062,2022-03-09 12:07:10+00:00
2374,narendramodi,special day midst floral faunal diversity good news tigers populationhere highlights today,India,Health,24951,2022-03-09 12:06:12+00:00
2375,narendramodi,conclude memorable visit bandipur mudumalai tiger reserves want acknowledge hardwork forest officials guards tiger reserve frontline staff everyone else working tiger conservation words cant justice passion effort,India,Society & Culture,24547,2022-03-08 19:03:44+00:00
2376,narendramodi,numbers tiger census encouraging congratulations stakeholders environment lovers trend also places added responsibility even protect tiger well animals culture teaches us,India,Society & Culture,24452,2022-03-07 15:39:42+00:00
2377,narendramodi,delight meet wonderful bomman belli along bommi raghu,India,Society & Culture,24218,2022-03-05 15:56:27+00:00
2378,narendramodi,majestic elephants mudumalai tiger reserve,India,Health,24211,2022-03-03 18:24:07+00:00
2379,narendramodi,project tiger leads way protection conservation big cats,India,Health,24108,2022-03-03 17:35:30+00:00
2380,narendramodi,inspired every indian rashtrapati ji time shown exceptional leadership,India,Politics & Government,23859,2022-03-03 11:31:52+00:00
2381,narendramodi,less 75 days go international yoga day 2023 would urge mark great enthusiasm also practice yoga regularly,India,Health,23810,2022-03-03 11:30:54+00:00
2382,narendramodi,said speech yesterday love tamil language tamil culture vibe chennai,India,Society & Culture,23805,2022-02-28 12:09:11+00:00
2383,narendramodi,good know works launched yesterday positive impact tamil nadus growth,India,Society & Culture,23777,2022-02-28 12:07:53+00:00
2384,narendramodi,people across length breadth india including share sentiment makeinindia lion strength skills people india,India,Society & Culture,23752,2022-02-28 12:06:57+00:00
2385,narendramodi,new terminal significantly contribute chennais tamil nadus growth,India,Society & Culture,23598,2022-02-28 12:06:06+00:00
2386,narendramodi,glimpses bandipur tiger reserve,India,Health,23513,2022-02-28 12:03:41+00:00
2387,narendramodi,spent morning scenic bandipur tiger reserve got glimpse indias wildlife natural beauty diversity,India,Health,23219,2022-02-27 10:23:33+00:00
2388,narendramodi,happy easter may special occasion deepen spirit harmony society may inspire people serve society help empower downtrodden remember pious thoughts lord christ day,India,Society & Culture,22975,2022-02-26 12:25:54+00:00
2390,narendramodi,programmes hyderabad chennai landed mysuru earlier evening tomorrow 9th april take part programme mark 50 years project tiger,India,Society & Culture,22746,2022-02-26 12:24:27+00:00
2393,narendramodi,bjp4tamilnadu,India,Society & Culture,22660,2022-02-24 14:11:22+00:00
2394,narendramodi,feel proud karyakarta party people like thiru manikandan life journey inspiring equally inspiring commitment party ideology best wishes future endeavours,India,Society & Culture,22364,2022-02-24 13:56:14+00:00
2395,narendramodi,special selfie chennai met thiru manikandan proud bjp4tamilnadu karyakarta erode serving booth president person disability runs shop motivating aspect gives substantial part daily profits bjp,India,Society & Culture,22310,2022-02-24 09:54:33+00:00
2396,narendramodi,thank chennai,India,Society & Culture,22232,2022-02-23 10:51:25+00:00
2397,narendramodi,grateful people chennai affection whenever visit great city feel energised always humbled affection,India,Society & Culture,21940,2022-02-23 09:24:41+00:00
2398,narendramodi,125,India,Health,21867,2022-02-22 18:14:52+00:00
2399,narendramodi,glimpses programme mark 125th anniversary celebrations sri ramakrishna math chennai visit vivekananda house always cherish visit highlighted noble thoughts swami vivekananda relevance todays era,India,Science & Mathematics,21778,2022-02-22 17:44:09+00:00
2400,narendramodi,elated launch various development initiatives chennai greatly benefit people tamil nadu,India,Society & Culture,21369,2022-02-21 15:52:45+00:00
2402,narendramodi,wonderful cities chennai coimbatore even better connectivity thanks vande bharat express flagged train also met young friends occasion,India,Society & Culture,21161,2022-02-21 14:58:57+00:00
2404,narendramodi,new terminal chennai airport greatly help people great city across tamil nadu terminal building also flavour rich culture tamil nadu,India,Society & Culture,21139,2022-02-21 14:21:23+00:00
2405,narendramodi,honoured take part 125th anniversary celebrations sri ramakrishna math chennai,India,Science & Mathematics,21094,2022-02-15 13:56:12+00:00
2408,narendramodi,governance inspired sabka saath sabka vikas effective way strengthen democratic framework,India,Politics & Government,21062,2022-02-15 11:49:05+00:00
2409,narendramodi,dynastic parties telangana india way working also weaken democratic methods give free run corruption aspirations youth suffer due,India,Politics & Government,20976,2022-02-10 18:13:56+00:00
2410,narendramodi,nda government centre everything possible telanganas progress,India,Politics & Government,20862,2022-02-10 16:28:39+00:00
2412,narendramodi,flagged vande bharat express enhances connectivity secunderabad tirupati congratulate people telangana andhra pradesh train,India,Society & Culture,20632,2022-02-09 16:55:59+00:00
2413,narendramodi,great vibrancy public meeting hyderabad watch,India,Society & Culture,20621,2022-02-09 11:32:28+00:00
2414,narendramodi,video gives good idea speed scale mudra yojana 8yearsofmudrayojana,India,Health,20344,2022-02-08 12:59:39+00:00
2415,narendramodi,commendable tribute hardwork people 8yearsofmudrayojana,India,Society & Culture,20292,2022-02-05 21:01:45+00:00
2416,narendramodi,pmmudrayojana played vital role funding unfunded ensuring life dignity well prosperity countless indians today mark 8yearsofmudrayojana salute entrepreneurial zeal benefitted became wealth creators,India,Health,20289,2022-02-05 15:10:36+00:00
2417,narendramodi,aaichnairport 125,India,Health,20243,2022-02-03 16:20:05+00:00
2419,narendramodi,chennai new terminal building aaichnairport inaugurated also flag chennaicoimbatore vande bharat express take part 125th anniversary celebrations sri ramakrishna math chennai,India,Science & Mathematics,20192,2022-02-03 09:54:23+00:00
2420,narendramodi,leaving hyderabad vande bharat express secunderabadtirupati flagged development works launched foundation stones would laid chennai various programmes,India,Society & Culture,20162,2022-02-02 15:21:11+00:00
2421,narendramodi,interesting thread aadi mahotsav happening rourkela odisha india proud heritage culture tribal communities,India,Society & Culture,19905,2022-02-02 10:34:11+00:00
2424,narendramodi,startups fascinating innovative zeal also inspiring life journeys build startup word manifests spirit yuva shakti urging innovators apply national startup awards 2023,India,Health,19820,2022-02-01 11:42:30+00:00
2425,narendramodi,advantageous athletes support staff officials others,India,Health,19704,2022-01-31 15:27:56+00:00
2426,narendramodi,citing example west bengal thread highlights benefits come aiims across india connected note government expanding number medical colleges also ensuring medicine studied local languages helping people,India,Health,19676,2022-01-31 14:58:19+00:00
2432,narendramodi,important infrastructure upgradation project due countless people benefit,India,Health,19664,2022-01-29 13:28:45+00:00
2433,narendramodi,vande bharat express synonymous pride comfort connectivity train secunderabad tirupati benefit tourism particularly spiritual tourism also boost economic growth,India,Society & Culture,19238,2022-01-28 16:05:58+00:00
2434,narendramodi,seeing wonderful pictures videos various yuvasangam exchanges held phase 1 excellent ways deepen spirit ek bharat shreshtha bharat would urge youngsters register 2nd phase,India,Society & Culture,19175,2022-01-27 12:03:54+00:00
2435,narendramodi,notable thread coastal cleanliness development special reference diu home wonderful coast beaches shows collective efforts lead change mindsets benefit entire society,India,Society & Culture,19151,2022-01-24 14:27:48+00:00
2436,narendramodi,cabinet decision relating revised domestic gas pricing many benefits consumers positive development sector,India,Politics & Government,19010,2022-01-24 12:02:53+00:00
2437,narendramodi,today good friday recall spirit sacrifice lord christ blessed withstood pain suffering never deviated ideals service compassion may thoughts lord christ keep inspiring people,India,Society & Culture,19009,2022-01-17 11:00:56+00:00
2438,narendramodi,world health day express gratitude work make planet healthier government continue working augment health infrastructure ensure quality healthcare people,India,Health,18946,2022-01-16 14:12:33+00:00
2441,narendramodi,9,India,Health,18527,2022-01-14 10:17:26+00:00
2442,narendramodi,2014,India,Health,18281,2022-01-14 10:16:38+00:00
2445,narendramodi,augmenting infrastructure aiims bibinagar benefit telangana add momentum ongoing efforts creating healthy india,India,Health,18165,2022-01-14 10:15:37+00:00
2448,narendramodi,bjp4india,India,Society & Culture,18100,2022-01-14 10:14:48+00:00
2450,narendramodi,important addition chennais infrastructure boost connectivity also benefit local economy,India,Business & Finance,18021,2022-01-14 08:16:52+00:00
2452,narendramodi,good thread spectacular naga culture display one g20 programmes naga culture synonymous vibrancy valour respect towards nature,India,Society & Culture,17978,2022-01-14 08:14:48+00:00
2454,narendramodi,good trend government lot work bring positive change lives fishermen including ensuring easier access credit making latest technology available upgrading infrastructure,India,Politics & Government,17879,2022-01-14 08:13:34+00:00
